date,open,high,low,close,adjusted_close,volume,ticker
2024-12-18,555.3,557.53,538.53,539.14,533.9147,24584930,VOO.US
2024-12-19,543.69,545.1,538.65,538.94,533.7166,16792131,VOO.US
2024-12-20,536.61,549.54,535.85,545.04,539.7575,9389413,VOO.US
2024-12-23,543.31,547.36,540.32,547.19,543.6211,7063355,VOO.US
2024-12-24,548.06,552.9,547.54,552.82,549.2144,3439250,VOO.US
2024-12-26,551.2,553.97,549.9201,552.81,549.2045,4496268,VOO.US
2024-12-27,549.37,549.62,543.2001,547.08,543.5118,7077135,VOO.US
2024-12-30,540.56,544.09,537.4,540.99,537.4615,6505089,VOO.US
2024-12-31,542.45,543.0651,537.4001,538.81,535.2958,6040750,VOO.US
2025-01-02,542.02,543.5399,533.795,537.46,533.9546,7142698,VOO.US
2025-01-03,540.19,544.88,539.2,544.4,540.8493,6419663,VOO.US
2025-01-06,548.28,551.43,545.82,547.57,543.9986,5983435,VOO.US
2025-01-07,549.32,549.6,539.56,541.41,537.8788,5383235,VOO.US
2025-01-08,541.32,543.0,538.08,542.14,538.604,4316999,VOO.US
2025-01-10,538.71,538.75,532.0,533.89,530.4079,7935202,VOO.US
2025-01-13,529.4,534.91,529.02,534.58,531.0934,5621011,VOO.US
2025-01-14,537.32,537.9064,531.8149,535.26,531.7689,8820003,VOO.US
2025-01-15,542.84,546.13,541.76,545.05,541.4951,5307318,VOO.US
2025-01-16,546.35,546.51,543.39,544.24,540.6903,3632752,VOO.US
2025-01-17,548.92,551.12,547.68,549.46,545.8763,6558651,VOO.US
2025-01-21,552.32,554.46,550.5,554.46,550.8437,5301678,VOO.US
2025-01-22,557.19,558.9299,556.73,557.61,553.9731,4780036,VOO.US
2025-01-23,557.04,560.7,556.8,560.7,557.043,6217878,VOO.US
2025-01-24,560.76,561.66,558.02,559.01,555.364,3612141,VOO.US
2025-01-27,546.93,551.39,546.83,551.23,547.6348,7617385,VOO.US
2025-01-28,552.3,556.65,549.22,555.85,552.2246,4164674,VOO.US
2025-01-29,555.17,555.5,550.9701,553.41,549.8005,4174471,VOO.US
2025-01-30,555.37,557.78,552.38,556.3,552.6717,4296538,VOO.US
2025-01-31,558.62,560.89,552.71,553.33,549.7211,6243322,VOO.US
2025-02-03,544.99,551.9599,542.98,549.7,546.1147,7824037,VOO.US
2025-02-04,549.7,553.83,549.23,553.35,549.7409,4181413,VOO.US
2025-02-05,552.34,555.73,550.41,555.62,551.9961,3424184,VOO.US
2025-02-06,557.29,557.65,554.19,557.62,553.9831,3606299,VOO.US
2025-02-07,558.1,559.2,551.795,552.2,548.5984,10161550,VOO.US
2025-02-10,555.44,556.7755,554.24,556.15,552.5227,3517552,VOO.US
2025-02-11,554.1,557.115,553.99,556.65,553.0194,2752923,VOO.US
2025-02-12,551.0,555.915,550.39,554.81,551.1914,3579483,VOO.US
2025-02-13,555.87,560.88,554.695,560.67,557.0132,3388498,VOO.US
2025-02-14,560.9,561.86,560.07,560.69,557.0331,3380570,VOO.US
2025-02-18,561.8,562.31,559.49,562.31,558.6425,3844905,VOO.US
2025-02-19,561.02,563.92,560.531,563.67,559.9936,3857561,VOO.US
2025-02-20,562.39,562.4845,558.22,561.3,557.6391,4446782,VOO.US
2025-02-21,561.1,561.2,551.265,551.75,548.1514,6148694,VOO.US
2025-02-24,553.61,554.51,548.5133,549.14,545.5584,4772255,VOO.US
2025-02-25,549.18,549.77,542.1684,546.41,542.8462,5491494,VOO.US
2025-02-26,548.01,551.345,544.25,546.75,543.184,4180803,VOO.US
2025-02-27,548.83,549.88,537.6,537.97,534.4612,5521351,VOO.US
2025-02-28,538.42,546.89,535.58,546.33,542.7667,7328051,VOO.US
2025-03-03,548.2,549.29,533.251,536.92,533.4181,7289998,VOO.US
2025-03-04,533.06,538.2799,526.16,530.45,526.9903,10477440,VOO.US
2025-03-05,530.25,537.7901,526.93,536.4,532.9015,6221745,VOO.US
2025-03-06,529.19,533.43,524.22,526.67,523.2349,7228926,VOO.US
2025-03-07,524.9,530.88,520.13,529.51,526.0564,7308280,VOO.US
2025-03-10,521.9,523.7,510.83,515.51,512.1477,11176890,VOO.US
2025-03-11,514.33,517.5299,507.53,511.28,507.9453,11208910,VOO.US
2025-03-12,516.89,517.74,509.1,513.76,510.4091,8590555,VOO.US
2025-03-13,513.51,514.06,505.42,507.05,503.7429,21650000,VOO.US
2025-03-14,511.28,518.42,510.84,517.46,514.085,7412261,VOO.US
2025-03-17,517.45,523.84,517.08,521.41,518.0092,6269843,VOO.US
2025-03-18,519.32,519.52,514.0708,515.91,512.5451,6010598,VOO.US
2025-03-19,517.54,524.96,516.4191,521.33,517.9298,5373949,VOO.US
2025-03-20,517.96,524.615,517.32,520.13,516.7376,6029737,VOO.US
2025-03-21,515.79,520.95,514.655,520.26,516.8667,5059011,VOO.US
2025-03-24,526.48,530.39,525.88,529.39,525.9372,22376270,VOO.US
2025-03-25,530.59,531.6,529.11,530.65,527.189,6260199,VOO.US
2025-03-26,530.56,531.41,523.1,524.46,521.0394,4429626,VOO.US
2025-03-27,521.29,524.678,519.23,521.21,519.6058,5534928,VOO.US
2025-03-28,519.76,520.46,510.16,510.8,509.2278,5831793,VOO.US
2025-03-31,505.31,515.33,502.64,513.91,512.3283,8196668,VOO.US
2025-04-01,512.36,517.35,508.88,515.8,514.2124,7697017,VOO.US
2025-04-02,510.14,521.49,509.9298,518.91,517.3129,6308643,VOO.US
2025-04-03,501.0,503.66,493.5,494.16,492.639,16226020,VOO.US
2025-04-04,481.28,483.3,464.24,465.52,464.0872,30966510,VOO.US
2025-04-07,449.54,480.76,442.8,463.56,462.1332,31285270,VOO.US
2025-04-08,479.68,482.49,449.6,456.74,455.3342,19002680,VOO.US
2025-04-09,453.49,502.0612,453.16,499.1,497.5638,29286590,VOO.US
2025-04-10,489.15,490.3,468.33,482.06,480.5763,16651301,VOO.US
2025-04-11,480.69,493.0,478.0,490.55,489.0401,11541200,VOO.US
2025-04-14,500.05,500.26,490.69,495.48,493.955,7701488,VOO.US
2025-04-15,496.03,499.27,493.42,494.09,492.5693,8200583,VOO.US
2025-04-16,488.65,491.765,478.23,483.23,481.7427,6374869,VOO.US
2025-04-17,484.79,488.16,481.5,483.9,482.4106,5638939,VOO.US
2025-04-21,479.02,479.49,467.33,472.37,470.9161,7762501,VOO.US
2025-04-22,478.07,486.48,477.19,484.29,482.7994,6236319,VOO.US
2025-04-23,496.69,501.18,490.7,492.07,490.5555,8047601,VOO.US
2025-04-24,493.26,503.0,492.2231,502.41,500.8636,6184333,VOO.US
2025-04-25,502.44,506.52,499.75,506.11,504.5523,6933423,VOO.US
2025-04-28,506.81,508.74,500.96,506.42,504.8613,4210016,VOO.US
2025-04-29,504.54,510.5497,504.26,509.49,507.9219,6525457,VOO.US
2025-04-30,503.26,511.5,497.76,509.74,508.1711,7873686,VOO.US
2025-05-01,515.13,518.44,512.77,513.35,511.77,5784483,VOO.US
2025-05-02,519.12,522.41,516.89,520.71,519.1073,6285390,VOO.US
2025-05-05,517.08,520.85,516.27,517.99,516.3957,4793497,VOO.US
2025-05-06,512.89,517.825,511.94,513.58,511.9993,4694270,VOO.US
2025-05-07,514.92,518.18,511.1,515.9,514.3121,5467344,VOO.US
2025-05-08,519.54,524.23,516.345,519.34,517.7415,5088200,VOO.US
2025-05-09,520.69,521.6306,517.36,518.65,517.0537,4739506,VOO.US
2025-05-12,534.5,535.92,530.39,535.92,534.2705,7793576,VOO.US
2025-05-13,536.33,541.48,535.78,539.44,537.7797,7356804,VOO.US
2025-05-14,540.37,541.42,538.24,540.11,538.4476,5031301,VOO.US
2025-05-15,538.26,543.2489,537.84,542.76,541.0895,7362193,VOO.US
2025-05-16,543.47,546.47,541.7,546.26,544.5787,7255342,VOO.US
2025-05-19,540.63,547.45,540.58,546.82,545.137,7766058,VOO.US
2025-05-20,545.22,546.06,541.99,544.88,543.2029,7158205,VOO.US
2025-05-21,540.91,544.6905,534.82,535.77,534.121,6339491,VOO.US
2025-05-22,535.6,539.225,534.44,536.02,534.3702,5816572,VOO.US
2025-05-23,529.43,534.8099,529.11,532.4,530.7613,6455875,VOO.US
2025-05-27,538.72,543.52,537.18,543.34,541.6677,6118091,VOO.US
2025-05-28,543.79,544.9,539.61,540.24,538.5772,4910507,VOO.US
2025-05-29,545.15,545.28,538.74,542.32,540.6508,4668939,VOO.US
2025-05-30,541.35,543.39,536.16,541.76,540.0925,6171491,VOO.US
2025-06-02,540.25,544.91,537.8,544.91,543.2328,5933526,VOO.US
2025-06-03,544.53,548.87,544.09,548.0,546.3133,4993615,VOO.US
2025-06-04,548.75,549.65,547.4426,547.65,545.9644,4543355,VOO.US
2025-06-05,549.48,550.63,543.3375,545.09,543.4123,6387510,VOO.US
2025-06-06,550.3,552.32,548.6999,550.66,548.9651,4735972,VOO.US
2025-06-09,551.3,552.7,550.2,551.25,549.5533,4516381,VOO.US
2025-06-10,551.78,554.74,550.74,554.39,552.6837,5984087,VOO.US
2025-06-11,555.41,556.225,550.91,552.86,551.1584,20800561,VOO.US
2025-06-12,551.6,555.0,551.1322,554.95,553.2419,8422943,VOO.US
2025-06-13,550.24,553.245,547.41,548.77,547.081,7100626,VOO.US
2025-06-16,551.94,555.69,551.87,554.07,552.3646,7421327,VOO.US
2025-06-17,551.79,553.16,548.635,549.35,547.6592,4753344,VOO.US
2025-06-18,550.16,552.71,548.39,549.24,547.5495,4602329,VOO.US
2025-06-20,551.72,552.72,546.62,547.72,546.0342,9978477,VOO.US
2025-06-23,548.66,553.7,545.75,553.36,551.6568,9820188,VOO.US
2025-06-24,557.18,560.43,556.37,559.44,557.7181,6770036,VOO.US
2025-06-25,560.52,561.02,558.34,559.72,557.9973,16472311,VOO.US
2025-06-26,561.52,564.55,560.96,564.15,562.4136,6081444,VOO.US
2025-06-27,565.11,568.33,563.21,566.95,565.205,6056524,VOO.US
2025-06-30,567.5,569.15,565.38,568.03,568.03,5750600,VOO.US
2025-07-01,566.56,568.8,565.8,567.77,567.77,7412700,VOO.US
2025-07-02,567.37,570.34,566.81,570.29,570.29,6164000,VOO.US
2025-07-03,572.18,575.67,572.13,575.22,575.22,4837000,VOO.US
2025-07-07,573.0,573.59,567.98,570.61,570.61,6417800,VOO.US
2025-07-08,571.15,571.83,569.48,570.23,570.23,6944600,VOO.US
2025-07-09,572.46,574.26,570.76,573.61,573.61,7156500,VOO.US
2025-07-10,573.78,576.26,572.7,575.29,575.29,4961700,VOO.US
2025-07-11,572.45,574.38,571.37,573.22,573.22,4428900,VOO.US
2025-07-14,572.85,574.68,571.58,574.35,574.35,4747000,VOO.US
2025-07-15,576.85,577.16,571.85,571.86,571.86,5399000,VOO.US
2025-07-16,573.4,574.26,568.17,573.74,573.74,6141200,VOO.US
2025-07-17,574.02,577.65,573.8,577.18,577.18,6495300,VOO.US
2025-07-18,578.47,578.5,575.84,576.92,576.92,4262400,VOO.US
2025-07-21,577.98,580.53,577.59,577.95,577.95,5913800,VOO.US
2025-07-22,578.28,578.84,575.64,577.95,577.95,4767700,VOO.US
2025-07-23,580.57,582.96,578.87,582.86,582.86,4257300,VOO.US
2025-07-24,583.34,584.75,582.72,583.26,583.26,3840900,VOO.US
2025-07-25,583.81,586.04,583.59,585.58,585.58,4210100,VOO.US
2025-07-28,586.04,586.5,584.24,585.44,585.44,4193100,VOO.US
2025-07-29,586.82,587.08,583.12,583.92,583.92,5053400,VOO.US
2025-07-30,584.66,586.15,580.55,583.21,583.21,6974700,VOO.US
2025-07-31,587.83,588.16,579.84,581.02,581.02,7046800,VOO.US
2025-08-01,575.73,575.74,569.29,571.45,571.45,8781300,VOO.US
2025-08-04,575.17,580.21,575.08,580.14,580.14,6640100,VOO.US
2025-08-05,580.79,581.5,576.4,577.35,577.35,4647400,VOO.US
2025-08-06,578.25,582.27,577.41,581.64,581.64,4545000,VOO.US
2025-08-07,584.87,585.52,578.31,581.29,581.29,4594300,VOO.US
2025-08-08,582.93,586.17,582.6,585.74,585.74,4342300,VOO.US
2025-08-11,586.03,587.36,583.44,584.54,584.54,5373900,VOO.US
2025-08-12,586.75,590.96,585.43,590.78,590.78,5851900,VOO.US
2025-08-13,592.86,594.03,590.81,592.84,592.84,5393000,VOO.US
2025-08-14,590.92,593.51,590.5,592.85,592.85,6236700,VOO.US
2025-08-15,593.86,593.95,590.66,591.57,591.57,7196300,VOO.US
2025-08-18,590.98,592.02,590.35,591.36,591.36,5311700,VOO.US
2025-08-19,591.25,592.12,586.94,588.13,588.13,6739300,VOO.US
2025-08-20,587.81,588.0,581.85,586.58,586.58,7113600,VOO.US
2025-08-21,584.93,586.46,582.65,584.27,584.27,4807300,VOO.US
2025-08-22,586.27,594.32,585.84,593.21,593.21,6389300,VOO.US
2025-08-25,592.05,593.23,590.55,590.7,590.7,6483000,VOO.US
2025-08-26,590.38,593.43,589.79,593.06,593.06,4776600,VOO.US
2025-08-27,592.52,595.14,592.44,594.42,594.42,6171400,VOO.US
2025-08-28,595.07,597.07,593.27,596.52,596.52,5058700,VOO.US
2025-08-29,595.24,595.55,591.25,593.08,593.08,7512000,VOO.US
2025-09-02,586.06,588.8,583.67,588.71,588.71,11116700,VOO.US
2025-09-03,590.81,592.23,588.78,591.72,591.72,8205900,VOO.US
2025-09-04,592.47,596.77,591.6,596.59,596.59,8045600,VOO.US
2025-09-05,598.91,599.6,591.45,594.96,594.96,6631000,VOO.US
2023-01-03,386.12,388.1099,379.6,382.53,369.1233,6454733,IVV.US
2023-01-04,384.94,387.63,381.77,385.51,371.9988,3805557,IVV.US
2023-01-05,383.44,383.545,380.53,381.13,367.7723,4329717,IVV.US
2023-01-06,384.35,391.03,381.23,389.83,376.1674,4839005,IVV.US
2023-01-09,392.17,395.5,389.43,389.56,375.9069,3474727,IVV.US
2023-01-10,389.02,392.44,388.04,392.36,378.6088,3649111,IVV.US
2023-01-11,394.06,397.4,393.22,397.25,383.3274,6273788,IVV.US
2023-01-12,398.47,400.31,394.23,398.8,384.8231,3988007,IVV.US
2023-01-13,395.46,400.92,395.15,400.37,386.338,3192790,IVV.US
2023-01-17,400.37,402.065,398.92,399.63,385.624,3510099,IVV.US
2023-01-18,400.87,401.94,393.15,393.33,379.5448,4348474,IVV.US
2023-01-19,391.1,392.8731,389.08,390.53,376.8429,2999950,IVV.US
2023-01-20,391.88,397.88,390.19,397.7,383.7616,2645499,IVV.US
2023-01-23,398.55,404.52,397.6,402.42,388.3162,5152423,IVV.US
2023-01-24,400.752,403.04,399.5,402.15,388.0556,4309892,IVV.US
2023-01-25,397.75,402.57,395.42,402.22,388.1232,4555266,IVV.US
2023-01-26,405.04,406.8,401.92,406.64,392.3883,3067578,IVV.US
2023-01-27,405.48,410.07,405.39,407.65,393.3629,4013017,IVV.US
2023-01-30,404.66,407.02,402.2,402.47,388.3644,3457432,IVV.US
2023-01-31,403.0,408.4,402.67,408.31,393.9997,6121226,IVV.US
2023-02-01,407.1,415.59,404.22,412.67,398.2069,5194565,IVV.US
2023-02-02,416.8,420.25,414.8,418.66,403.987,4883296,IVV.US
2023-02-03,413.52,418.95,413.04,414.35,399.8281,4385968,IVV.US
2023-02-06,411.74,413.24,410.03,411.8,397.3674,2578974,IVV.US
2023-02-07,410.77,418.43,409.53,417.12,402.501,5584762,IVV.US
2023-02-08,415.05,416.46,411.88,412.57,398.1104,2872002,IVV.US
2023-02-09,416.378,416.52,407.73,409.07,394.7331,3378847,IVV.US
2023-02-10,407.71,410.36,406.93,409.96,395.5919,2655938,IVV.US
2023-02-13,410.669,414.85,410.19,414.78,400.243,3757214,IVV.US
2023-02-14,413.16,417.0,410.446,414.56,400.0307,4222803,IVV.US
2023-02-15,412.26,415.96,411.44,415.88,401.3044,2969115,IVV.US
2023-02-16,410.74,414.82,410.08,410.28,395.9007,3347288,IVV.US
2023-02-17,407.95,409.39,405.95,409.14,394.8007,2039030,IVV.US
2023-02-21,404.92,406.0,400.68,401.03,386.9749,6280646,IVV.US
2023-02-22,401.38,402.98,398.85,400.35,386.3187,4145859,IVV.US
2023-02-23,403.46,404.045,398.1,402.46,388.3548,4570022,IVV.US
2023-02-24,397.21,399.07,395.48,398.11,384.1572,4450443,IVV.US
2023-02-27,401.74,403.15,398.61,399.5,385.4985,4547747,IVV.US
2023-02-28,399.06,401.11,397.97,397.97,384.0221,5191528,IVV.US
2023-03-01,397.22,398.5,395.2,396.55,382.6519,6327361,IVV.US
2023-03-02,394.498,400.53,394.2023,399.67,385.6626,3004474,IVV.US
2023-03-03,401.58,406.34,400.91,406.08,391.8479,3167297,IVV.US
2023-03-06,407.06,409.38,405.9641,406.54,392.2918,5754570,IVV.US
2023-03-07,406.34,406.58,399.49,400.13,386.1064,3536209,IVV.US
2023-03-08,400.3,401.5899,398.44,400.83,386.7819,3423540,IVV.US
2023-03-09,401.63,403.33,392.32,393.41,379.622,3578709,IVV.US
2023-03-10,392.85,394.945,386.11,387.88,374.2858,6751220,IVV.US
2023-03-13,383.5,392.05,382.37,387.07,373.5042,5579127,IVV.US
2023-03-14,392.32,395.26,388.82,393.58,379.786,6004891,IVV.US
2023-03-15,387.59,391.2,385.45,391.16,377.4508,7838392,IVV.US
2023-03-16,388.66,398.25,388.05,397.89,383.9449,6543846,IVV.US
2023-03-17,396.6,397.7,391.86,393.17,379.3904,6487547,IVV.US
2023-03-20,394.14,397.5,393.38,397.07,383.1537,4602565,IVV.US
2023-03-21,400.63,402.82,398.95,402.23,388.1328,8656680,IVV.US
2023-03-22,402.13,405.87,395.41,395.49,381.6291,4659897,IVV.US
2023-03-23,396.89,401.02,392.08,394.84,382.596,4743633,IVV.US
2023-03-24,393.54,397.524,391.09,397.45,385.1251,4867812,IVV.US
2023-03-27,399.93,400.625,397.29,398.14,385.7937,4509654,IVV.US
2023-03-28,397.47,398.21,395.4001,397.4,385.0767,2419012,IVV.US
2023-03-29,401.66,403.37,400.45,403.15,390.6483,4369062,IVV.US
2023-03-30,405.84,406.1,403.4812,405.39,392.8189,4066361,IVV.US
2023-03-31,406.48,411.44,406.35,411.08,398.3324,4224549,IVV.US
2023-04-03,410.71,413.16,410.2,412.54,399.7472,4455343,IVV.US
2023-04-04,413.42,413.69,409.0,410.43,397.7026,3496476,IVV.US
2023-04-05,409.74,410.48,407.65,409.46,396.7627,3698876,IVV.US
2023-04-06,408.57,411.265,407.44,411.01,398.2646,2975475,IVV.US
2023-04-10,408.37,411.5,407.76,411.48,398.72,2778047,IVV.US
2023-04-11,412.02,412.97,410.69,411.47,398.7103,3656985,IVV.US
2023-04-12,413.68,413.94,409.225,409.93,397.2181,3958994,IVV.US
2023-04-13,411.04,415.62,410.5,415.27,402.3925,3570097,IVV.US
2023-04-14,414.64,416.89,411.85,414.25,401.4041,3546711,IVV.US
2023-04-17,414.14,415.85,412.88,415.78,402.8867,2482668,IVV.US
2023-04-18,417.44,417.52,414.6,416.02,403.1193,2653384,IVV.US
2023-04-19,414.02,416.87,413.98,415.99,403.0902,2936952,IVV.US
2023-04-20,412.96,415.5,412.0701,413.66,400.8324,3279818,IVV.US
2023-04-21,413.99,414.46,412.0,413.89,401.0553,3383997,IVV.US
2023-04-24,413.75,414.8496,412.39,414.41,401.5592,3398523,IVV.US
2023-04-25,412.34,412.89,407.79,407.83,395.1832,3686817,IVV.US
2023-04-26,408.47,409.59,405.54,406.17,393.5747,5637873,IVV.US
2023-04-27,408.75,414.49,408.55,414.23,401.3848,4156062,IVV.US
2023-04-28,413.27,417.74,413.23,417.66,404.7084,3871085,IVV.US
2023-05-01,417.29,419.42,417.1,417.36,404.4177,2813270,IVV.US
2023-05-02,416.54,416.64,409.59,412.69,399.8925,4604715,IVV.US
2023-05-03,413.18,415.64,409.56,409.72,397.0146,3746353,IVV.US
2023-05-04,408.65,409.025,405.54,406.86,394.2433,4185948,IVV.US
2023-05-05,410.68,415.53,410.43,414.3,401.4526,2992865,IVV.US
2023-05-08,414.78,415.06,413.1,414.52,401.6658,2955667,IVV.US
2023-05-09,412.92,413.88,412.48,412.83,400.0282,2571939,IVV.US
2023-05-10,415.7,416.3428,410.67,414.57,401.7142,3186117,IVV.US
2023-05-11,413.74,414.21,411.75,413.95,401.1134,2509843,IVV.US
2023-05-12,415.27,415.37,410.87,413.41,400.5902,2281584,IVV.US
2023-05-15,414.11,415.23,412.05,414.78,401.9177,1934154,IVV.US
2023-05-16,413.7,414.62,412.01,412.01,399.2336,3433846,IVV.US
2023-05-17,414.2,417.67,412.43,417.01,404.0786,3131327,IVV.US
2023-05-18,416.8,421.52,416.5,421.05,407.9933,3087097,IVV.US
2023-05-19,422.02,422.59,419.21,420.44,407.4022,3873198,IVV.US
2023-05-22,420.51,422.26,419.21,420.56,407.5185,3076644,IVV.US
2023-05-23,418.93,419.88,415.5096,415.96,403.0611,3221021,IVV.US
2023-05-24,414.24,414.5857,411.67,412.84,400.0379,3633825,IVV.US
2023-05-25,416.56,417.97,414.2101,416.48,403.565,3487772,IVV.US
2023-05-26,417.18,422.63,417.09,421.95,408.8654,5531300,IVV.US
2023-05-30,423.91,424.43,420.62,422.03,408.9429,3239552,IVV.US
2023-05-31,420.11,421.07,418.07,419.43,406.4235,4479589,IVV.US
2023-06-01,419.96,424.8,418.7,423.75,410.6095,3786339,IVV.US
2023-06-02,426.37,430.67,425.88,429.79,416.4622,4525708,IVV.US
2023-06-05,430.22,431.569,428.3,429.05,415.7452,4649994,IVV.US
2023-06-06,428.59,430.5,427.92,429.96,416.627,3539867,IVV.US
2023-06-07,429.02,430.21,426.7,427.21,415.255,4047526,IVV.US
2023-06-08,427.14,430.2,426.43,429.68,417.6559,3473459,IVV.US
2023-06-09,430.54,432.5962,429.48,430.54,418.4919,4141371,IVV.US
2023-06-12,431.49,434.49,430.77,434.45,422.2924,4294439,IVV.US
2023-06-13,435.97,437.98,435.26,437.29,425.053,5444491,IVV.US
2023-06-14,437.65,439.72,434.24,437.8,425.5487,5957989,IVV.US
2023-06-15,437.01,444.57,436.87,443.21,430.8073,5928686,IVV.US
2023-06-16,445.39,445.48,441.25,441.63,429.2715,6474382,IVV.US
2023-06-20,439.715,441.5322,437.3,439.54,427.24,4506011,IVV.US
2023-06-21,438.44,439.4702,436.64,437.22,424.9849,4067560,IVV.US
2023-06-22,436.25,438.9,435.86,438.8,426.5207,2512324,IVV.US
2023-06-23,435.19,437.35,434.75,435.46,423.2742,2651382,IVV.US
2023-06-26,434.89,436.86,433.44,433.62,421.4857,4936618,IVV.US
2023-06-27,434.64,439.08,433.5217,438.42,426.1513,5254422,IVV.US
2023-06-28,437.35,439.75,436.7,438.56,426.2874,3445646,IVV.US
2023-06-29,438.22,440.59,437.88,440.31,427.9885,3389380,IVV.US
2023-06-30,443.75,446.615,443.45,445.71,433.2373,5137766,IVV.US
2023-07-03,445.23,446.43,444.96,446.35,433.8594,1928101,IVV.US
2023-07-05,444.19,446.3595,444.19,445.58,433.111,6217850,IVV.US
2023-07-06,441.8,442.3979,439.35,441.93,429.5631,3248814,IVV.US
2023-07-07,440.94,444.96,440.59,440.8,428.4647,3441701,IVV.US
2023-07-10,440.48,442.138,439.88,441.97,429.602,2526460,IVV.US
2023-07-11,442.78,445.3,441.745,444.94,432.4889,4775881,IVV.US
2023-07-12,448.81,449.83,447.28,448.28,435.7354,4714042,IVV.US
2023-07-13,450.25,452.78,449.81,452.1,439.4485,4179536,IVV.US
2023-07-14,452.9,453.75,450.97,451.65,439.0111,3437983,IVV.US
2023-07-17,451.47,454.33,451.45,453.33,440.6441,4500330,IVV.US
2023-07-18,452.85,457.29,452.44,456.62,443.842,6456870,IVV.US
2023-07-19,457.45,458.82,456.7939,457.46,444.6585,3182163,IVV.US
2023-07-20,456.58,457.49,453.86,454.61,441.8883,10647080,IVV.US
2023-07-21,456.37,456.58,454.58,454.6,441.8786,3502434,IVV.US
2023-07-24,455.78,457.44,455.16,456.61,443.8323,2632021,IVV.US
2023-07-25,456.32,459.16,456.25,457.84,445.0279,3987042,IVV.US
2023-07-26,456.89,459.36,455.79,457.88,445.0668,5592140,IVV.US
2023-07-27,461.49,461.88,453.955,454.92,442.1896,3413256,IVV.US
2023-07-28,458.24,460.26,457.5,459.22,446.3693,4258847,IVV.US
2023-07-31,459.85,460.58,458.49,460.18,447.3024,3947987,IVV.US
2023-08-01,458.74,459.62,457.93,458.9,446.0582,3756702,IVV.US
2023-08-02,455.67,455.91,451.74,452.49,439.8276,3256279,IVV.US
2023-08-03,450.42,453.11,449.75,451.19,438.564,3276793,IVV.US
2023-08-04,453.13,455.28,448.65,449.09,436.5228,4359894,IVV.US
2023-08-07,451.1,453.24,450.39,453.06,440.3817,2223593,IVV.US
2023-08-08,450.43,451.5797,447.65,451.16,438.5348,3554599,IVV.US
2023-08-09,451.41,451.57,447.33,448.11,435.5702,2838233,IVV.US
2023-08-10,450.56,454.1,447.07,448.31,435.7646,4508484,IVV.US
2023-08-11,446.33,449.04,445.7,448.04,435.5021,3757839,IVV.US
2023-08-14,447.03,450.51,446.76,450.44,437.835,2387427,IVV.US
2023-08-15,448.69,448.9752,444.65,445.34,432.8777,5019311,IVV.US
2023-08-16,444.82,446.53,441.87,442.01,429.6409,2896093,IVV.US
2023-08-17,443.45,443.76,438.07,438.61,426.336,3991019,IVV.US
2023-08-18,435.63,439.86,435.29,438.69,426.4138,3164229,IVV.US
2023-08-21,439.84,442.44,437.62,441.65,429.291,3251099,IVV.US
2023-08-22,443.53,443.58,439.89,440.39,428.0662,4921085,IVV.US
2023-08-23,441.49,446.01,441.43,445.25,432.7902,2857543,IVV.US
2023-08-24,447.0,447.55,439.17,439.27,426.9776,3583936,IVV.US
2023-08-25,441.04,443.69,437.34,442.41,430.0297,4118077,IVV.US
2023-08-28,444.64,445.81,443.25,445.08,432.625,2583146,IVV.US
2023-08-29,445.08,451.88,444.885,451.51,438.875,3983814,IVV.US
2023-08-30,451.99,454.12,451.22,453.49,440.7996,2811799,IVV.US
2023-08-31,454.13,455.3,452.64,452.69,440.022,3881291,IVV.US
2023-09-01,455.72,456.13,452.19,453.65,440.9551,2853019,IVV.US
2023-09-05,453.21,453.55,451.62,451.7,439.0597,2289771,IVV.US
2023-09-06,450.87,450.94,446.23,448.56,436.0076,6316136,IVV.US
2023-09-07,445.49,447.97,445.16,447.32,434.8023,2310402,IVV.US
2023-09-08,447.25,449.52,446.9557,447.87,435.3369,2788079,IVV.US
2023-09-11,450.69,451.21,448.92,450.9,438.2821,3671184,IVV.US
2023-09-12,449.42,450.99,447.84,448.46,435.9104,2648692,IVV.US
2023-09-13,448.65,450.16,447.52,448.88,436.3186,3020013,IVV.US
2023-09-14,451.57,453.55,450.17,452.89,440.2164,3546929,IVV.US
2023-09-15,451.21,451.5,446.97,447.05,434.5398,5239478,IVV.US
2023-09-18,447.05,448.98,446.6,447.82,435.2883,4152750,IVV.US
2023-09-19,446.67,447.29,443.94,446.82,434.3163,3575739,IVV.US
2023-09-20,448.01,448.457,442.4,442.59,430.2046,5468989,IVV.US
2023-09-21,439.64,439.91,435.14,435.34,423.1575,5077111,IVV.US
2023-09-22,436.4,438.03,433.9,434.3,422.1466,9351091,IVV.US
2023-09-25,432.99,436.18,432.61,436.1,423.8963,4413071,IVV.US
2023-09-26,431.05,431.71,426.9,427.76,417.6928,4887552,IVV.US
2023-09-27,428.94,429.54,424.16,427.87,417.8002,6664497,IVV.US
2023-09-28,427.35,432.13,426.74,430.37,420.2413,4870992,IVV.US
2023-09-29,433.62,433.72,427.84,429.43,419.3234,6239196,IVV.US
2023-10-02,428.49,430.47,426.36,429.28,419.177,4666855,IVV.US
2023-10-03,426.92,428.54,422.03,423.56,413.5916,5467039,IVV.US
2023-10-04,423.9,427.31,422.46,426.56,416.521,3560248,IVV.US
